Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return_Probability,Return_Risk
5539,5539,5539,230,636,2,350.26,2,2,1,408.0,32,0,18,0,1,24.2,0.9999771514945852,High
5540,5540,5540,92,119,0,493.01,2,1,0,1.4536817102137767,19,1,83,3,1,43.49,0.26341932990932604,Low
5541,5541,5541,521,119,1,223.7,4,1,0,1.4536817102137767,67,0,46,0,2,26.08,0.001877335061515196,Low
5542,5542,5542,166,478,2,291.25,4,3,1,314.0,33,0,76,2,0,15.23,0.9991230240120399,High
5543,5543,5543,346,119,0,322.52,1,1,0,1.4536817102137767,22,1,31,1,0,18.12,0.13064771085758725,Low
5544,5544,5544,720,119,2,33.26,1,1,0,1.4536817102137767,37,0,42,0,1,15.21,0.002078221605712212,Low
5545,5545,5545,273,119,4,406.57,5,1,0,1.4536817102137767,41,0,45,0,1,23.45,0.028594162752857744,Low
5546,5546,5546,556,349,3,387.72,5,3,1,-205.0,36,0,75,3,0,0.04,0.9999712885357173,High
5547,5547,5547,306,119,2,33.0,2,1,0,1.4536817102137767,58,1,3,1,1,0.02,0.09985637418493376,Low
5548,5548,5548,69,201,3,495.0,5,2,1,134.0,30,1,10,1,1,0.12,0.521874074590692,Low
5549,5549,5549,6,119,0,498.06,5,1,0,1.4536817102137767,69,0,80,1,2,13.31,0.19307399975515147,Low
5550,5550,5550,512,348,0,226.76,5,2,1,-162.0,37,1,92,2,2,16.91,0.9998495138990819,High
5551,5551,5551,237,119,3,444.71,5,1,0,1.4536817102137767,26,1,41,1,0,5.7,0.07554503481650145,Low
5552,5552,5552,300,119,4,351.61,1,1,0,1.4536817102137767,70,1,38,1,0,15.83,0.027478923285123722,Low
5553,5553,5553,322,119,1,367.43,1,1,0,1.4536817102137767,49,0,1,3,2,48.05,0.028879673871796747,Low
5554,5554,5554,709,18,4,291.76,4,3,1,-691.0,28,1,70,3,0,29.79,0.9995137674715086,High
5555,5555,5555,183,142,1,143.7,1,0,1,-40.0,47,0,5,1,0,43.52,0.6919392553675404,Low
5556,5556,5556,348,119,4,180.76,5,1,0,1.4536817102137767,47,1,18,2,0,19.6,0.014359435969139571,Low
5557,5557,5557,380,119,4,333.89,4,1,0,1.4536817102137767,33,0,99,1,0,27.2,0.009841873203885732,Low
5558,5558,5558,283,491,0,437.54,2,1,1,210.0,42,1,4,0,1,26.82,0.999688566135432,High
5559,5559,5559,710,682,4,463.19,4,0,1,-26.0,40,0,87,3,0,1.55,0.9999997581873005,High
5560,5560,5560,354,371,1,47.43,3,2,1,19.0,27,0,50,0,2,39.99,0.9997823318326482,High
5561,5561,5561,553,96,1,215.31,3,0,1,-456.0,35,0,57,3,2,41.07,0.9862601348682004,High
5562,5562,5562,304,119,4,298.38,2,1,0,1.4536817102137767,47,1,23,3,0,1.49,0.04127272719854797,Low
5563,5563,5563,25,119,3,498.03,1,1,0,1.4536817102137767,54,0,35,3,1,42.31,0.2991809711453669,Low
5564,5564,5564,374,119,4,408.1,4,1,0,1.4536817102137767,47,0,76,2,0,16.81,0.0068882134689664245,Low
5565,5565,5565,453,119,3,246.85,4,1,0,1.4536817102137767,38,1,22,2,1,19.11,0.005875661747103724,Low
5566,5566,5566,251,119,4,91.85,1,1,0,1.4536817102137767,34,1,13,1,2,7.97,0.18603562959478354,Low
5567,5567,5567,583,119,2,225.03,5,1,0,1.4536817102137767,52,1,83,1,2,43.61,0.0003208816420719464,Low
5568,5568,5568,377,119,3,122.2,4,1,0,1.4536817102137767,34,0,95,0,1,5.87,0.025562828505635855,Low
5569,5569,5569,689,111,2,159.18,2,1,1,-577.0,19,1,73,1,1,14.37,0.9998597637491381,High
5570,5570,5570,398,675,0,114.76,5,1,1,279.0,53,0,59,3,2,46.14,0.999981929718708,High
5571,5571,5571,713,224,3,31.43,4,3,1,-487.0,25,0,27,3,1,5.63,0.9999961072043302,High
5572,5572,5572,43,678,2,26.3,3,3,1,637.0,35,1,41,0,0,45.21,0.9998804819047664,High
5573,5573,5573,477,119,1,154.42,2,1,0,1.4536817102137767,26,0,3,3,2,31.83,0.0149611141482457,Low
5574,5574,5574,657,119,1,494.08,5,1,0,1.4536817102137767,40,0,6,0,1,8.65,0.0008844876588248463,Low
5575,5575,5575,279,119,3,403.41,2,1,0,1.4536817102137767,69,1,35,2,2,28.57,0.012706995881783974,Low
5576,5576,5576,729,600,4,291.04,4,2,1,-127.0,38,1,66,2,2,18.67,0.9999998631092483,High
5577,5577,5577,387,119,0,365.39,3,1,0,1.4536817102137767,34,1,88,1,1,4.1,0.02005903061625819,Low
5578,5578,5578,47,283,0,250.72,4,3,1,238.0,50,1,62,1,0,44.16,0.8395769722443919,High
5579,5579,5579,1,119,0,326.55,1,1,0,1.4536817102137767,58,1,69,3,1,17.18,0.49960667277487086,Low
5580,5580,5580,44,685,1,381.42,2,3,1,643.0,59,1,95,2,2,14.4,0.9992617360052012,High
5581,5581,5581,675,119,4,145.73,4,1,0,1.4536817102137767,22,1,71,1,2,41.4,0.00035246360453713456,Low
5582,5582,5582,401,119,4,270.6,5,1,0,1.4536817102137767,64,1,95,0,2,16.09,0.0019888537302228584,Low
5583,5583,5583,395,551,3,303.91,5,3,1,158.0,59,1,58,3,1,38.5,0.999935382177887,High
5584,5584,5584,118,119,3,282.87,1,1,0,1.4536817102137767,66,0,35,3,2,24.14,0.1454093029975862,Low
5585,5585,5585,173,104,4,76.53,3,3,1,-68.0,39,1,19,1,0,43.38,0.828399951903479,High
5586,5586,5586,698,196,4,298.11,5,2,1,-500.0,55,0,54,2,0,3.07,0.9999043539229086,High
5587,5587,5587,279,119,0,332.16,5,1,0,1.4536817102137767,40,0,17,3,2,41.48,0.02573089037180548,Low
5588,5588,5588,525,612,0,422.1,4,2,1,89.0,70,0,1,2,1,22.22,0.9999981602183412,High
5589,5589,5589,396,511,3,479.14,3,3,1,117.0,19,0,45,3,0,38.37,0.9999833704752092,High
5590,5590,5590,438,119,2,483.36,1,1,0,1.4536817102137767,37,0,30,1,0,15.53,0.022180690048790468,Low
5591,5591,5591,82,253,4,132.7,2,2,1,173.0,43,1,24,2,1,25.07,0.8050256705936492,High
5592,5592,5592,245,335,1,345.09,1,1,1,92.0,35,1,55,3,1,47.41,0.9843088127200887,High
5593,5593,5593,693,4,0,363.84,3,0,1,-689.0,56,1,66,2,2,15.97,0.9894230849266865,High
5594,5594,5594,332,119,0,239.33,5,1,0,1.4536817102137767,50,1,93,3,0,9.02,0.013114373771572345,Low
5595,5595,5595,135,533,1,280.77,4,0,1,400.0,36,0,34,3,1,32.63,0.9902540204158738,High
5596,5596,5596,483,119,1,491.12,3,1,0,1.4536817102137767,21,1,51,2,0,46.86,0.004739894693703825,Low
5597,5597,5597,166,119,0,280.97,4,1,0,1.4536817102137767,25,0,15,1,0,9.0,0.4738405546025501,Low
5598,5598,5598,597,304,0,86.01,1,0,1,-291.0,51,1,1,0,0,35.71,0.9999596686210562,High
5599,5599,5599,239,538,0,313.43,2,3,1,301.0,58,1,34,1,2,47.21,0.9998115754551425,High
5600,5600,5600,133,119,2,178.13,3,1,0,1.4536817102137767,61,1,21,2,1,16.16,0.18125073965236413,Low
5601,5601,5601,693,119,1,259.99,1,1,0,1.4536817102137767,50,1,50,1,1,34.85,0.0005977109935671223,Low
5602,5602,5602,530,415,1,173.57,5,3,1,-113.0,59,1,83,1,1,7.71,0.9999820522867661,High
5603,5603,5603,263,612,0,487.03,4,3,1,351.0,48,1,93,2,0,49.93,0.9998967018334717,High
5604,5604,5604,360,119,0,203.01,3,1,0,1.4536817102137767,29,1,96,2,2,14.87,0.022798801638295743,Low
5605,5605,5605,562,410,2,124.93,3,2,1,-150.0,48,0,49,2,0,43.27,0.9999881747547658,High
5606,5606,5606,537,395,1,190.22,5,1,1,-140.0,27,0,50,3,1,23.01,0.9999469208573649,High
5607,5607,5607,206,119,0,374.26,2,1,0,1.4536817102137767,65,1,38,0,0,25.64,0.12631012648363582,Low
5608,5608,5608,607,119,1,443.8,4,1,0,1.4536817102137767,35,1,3,0,1,45.91,0.001196677716272234,Low
5609,5609,5609,633,119,1,39.16,3,1,0,1.4536817102137767,23,0,94,1,0,25.64,0.003166867398051112,Low
5610,5610,5610,78,419,1,270.14,1,3,1,343.0,59,1,12,0,1,38.02,0.994077748397633,High
5611,5611,5611,633,92,4,50.97,2,3,1,-540.0,68,1,3,1,0,15.95,0.9998242880167957,High
5612,5612,5612,76,119,2,327.46,2,1,0,1.4536817102137767,70,0,15,3,1,11.94,0.26585567914446673,Low
5613,5613,5613,316,134,3,32.21,3,2,1,-181.0,53,1,65,3,2,39.34,0.8861520688349633,High
5614,5614,5614,59,119,3,209.87,2,1,0,1.4536817102137767,30,1,71,0,0,33.82,0.5610882213659928,Low
5615,5615,5615,538,119,2,372.4,4,1,0,1.4536817102137767,24,1,47,3,0,37.0,0.0018769503923862136,Low
5616,5616,5616,130,439,4,234.2,1,0,1,311.0,37,0,43,1,2,14.2,0.9790959770598996,High
5617,5617,5617,205,147,2,5.64,1,2,1,-56.0,52,1,93,2,0,43.11,0.8370270715025863,High
5618,5618,5618,89,119,2,406.64,4,1,0,1.4536817102137767,33,0,56,3,0,8.27,0.30075416681075723,Low
5619,5619,5619,719,540,1,376.39,5,0,1,-177.0,24,1,55,1,0,31.35,0.9999992040884609,High
5620,5620,5620,122,119,0,326.77,2,1,0,1.4536817102137767,56,1,88,3,0,29.91,0.148978219487003,Low
5621,5621,5621,393,230,3,207.24,3,2,1,-161.0,52,1,23,2,2,16.22,0.9951945827627998,High
5622,5622,5622,85,498,2,301.17,2,2,1,415.0,64,1,98,0,2,12.43,0.9873618261432793,High
5623,5623,5623,290,150,1,377.53,5,2,1,-138.0,68,0,12,2,1,18.38,0.8754599920918589,High
5624,5624,5624,564,119,0,180.5,2,1,0,1.4536817102137767,55,1,39,1,2,7.16,0.0032343649974215473,Low
5625,5625,5625,328,119,4,385.39,4,1,0,1.4536817102137767,43,0,43,2,0,35.35,0.013820048171742427,Low
5626,5626,5626,676,119,1,220.34,2,1,0,1.4536817102137767,64,1,31,3,2,46.51,0.00020415381830428945,Low
5627,5627,5627,515,119,1,211.3,1,1,0,1.4536817102137767,57,0,40,3,2,32.73,0.0031416582597450205,Low
5628,5628,5628,402,637,0,255.11,3,0,1,237.0,32,1,40,3,0,23.06,0.9999853761515765,High
5629,5629,5629,593,395,2,402.83,2,1,1,-196.0,57,1,88,0,2,44.98,0.9999236457844051,High
5630,5630,5630,730,119,4,497.39,2,1,0,1.4536817102137767,65,1,26,3,2,25.75,5.112265827085971e-05,Low
5631,5631,5631,71,119,1,223.76,1,1,0,1.4536817102137767,59,0,22,3,2,12.32,0.4335640308624896,Low
5632,5632,5632,683,119,1,225.98,2,1,0,1.4536817102137767,47,1,85,3,1,10.19,0.0004203003574499272,Low
5633,5633,5633,531,119,2,204.91,3,1,0,1.4536817102137767,69,0,46,2,0,23.18,0.0019574403995203356,Low
5634,5634,5634,427,539,2,194.48,5,2,1,114.0,70,1,81,3,1,32.61,0.9998842569245809,High
5635,5635,5635,400,119,1,312.68,3,1,0,1.4536817102137767,55,0,60,0,1,43.57,0.00977916329860696,Low
5636,5636,5636,509,432,1,84.36,1,1,1,-75.0,60,1,22,2,1,38.22,0.9999653166728263,High
5637,5637,5637,395,119,1,484.84,1,1,0,1.4536817102137767,18,1,93,1,2,27.05,0.01772122928869889,Low
5638,5638,5638,287,119,3,191.13,4,1,0,1.4536817102137767,22,1,29,1,2,42.56,0.04445593099447815,Low
5639,5639,5639,195,119,3,138.44,4,1,0,1.4536817102137767,37,0,30,1,2,44.91,0.10540040460372942,Low
5640,5640,5640,727,119,0,130.88,2,1,0,1.4536817102137767,49,1,51,0,1,25.17,0.000701850350209865,Low
5641,5641,5641,352,119,0,465.75,5,1,0,1.4536817102137767,56,1,63,3,1,25.66,0.004314049989868853,Low
5642,5642,5642,522,119,2,392.42,5,1,0,1.4536817102137767,57,1,93,0,0,31.89,0.0008243125208014316,Low
5643,5643,5643,537,119,4,322.96,1,1,0,1.4536817102137767,46,1,4,0,2,44.57,0.002727062429755517,Low
5644,5644,5644,78,119,4,64.82,2,1,0,1.4536817102137767,50,1,37,3,0,24.84,0.34896229438157395,Low
5645,5645,5645,621,613,4,114.65,5,3,1,-6.0,30,0,57,1,2,49.2,0.9999998285024895,High
5646,5646,5646,329,119,4,140.35,3,1,0,1.4536817102137767,46,0,81,1,0,18.14,0.031157604739196616,Low
5647,5647,5647,68,119,1,42.3,5,1,0,1.4536817102137767,31,0,12,2,1,11.89,0.6122632669192671,Low
5648,5648,5648,388,33,2,400.39,1,1,1,-355.0,40,0,92,1,1,7.36,0.9036030178083547,High
5649,5649,5649,345,119,1,383.65,1,1,0,1.4536817102137767,47,0,21,1,1,5.35,0.06688768753453897,Low
5650,5650,5650,320,119,1,427.58,2,1,0,1.4536817102137767,22,1,97,3,1,17.26,0.029327575110674572,Low
5651,5651,5651,277,119,1,195.07,1,1,0,1.4536817102137767,54,1,99,0,2,19.11,0.05529996330825629,Low
5652,5652,5652,5,119,3,450.7,4,1,0,1.4536817102137767,50,0,59,1,1,3.61,0.39739707178435013,Low
5653,5653,5653,67,328,3,68.09,5,3,1,263.0,59,1,32,0,0,14.62,0.9504736850048945,High
5654,5654,5654,708,119,4,288.15,4,1,0,1.4536817102137767,48,1,60,0,1,10.62,0.0002213943463338783,Low
5655,5655,5655,81,329,3,371.12,1,3,1,250.0,50,0,61,2,2,39.62,0.9319240369752385,High
5656,5656,5656,620,598,4,29.71,4,2,1,-20.0,43,0,61,1,1,46.51,0.9999996167846571,High
5657,5657,5657,558,119,3,359.49,3,1,0,1.4536817102137767,29,1,92,2,2,35.46,0.0007794874815047685,Low
5658,5658,5658,677,385,0,279.15,4,3,1,-290.0,47,0,80,3,2,15.29,0.9999973740373856,High
5659,5659,5659,181,119,2,18.1,2,1,0,1.4536817102137767,39,0,29,0,0,15.61,0.5139367210853713,Low
5660,5660,5660,554,172,2,103.9,1,0,1,-380.0,21,0,54,0,0,19.02,0.999642872088457,High
5661,5661,5661,438,119,4,103.37,3,1,0,1.4536817102137767,59,0,82,0,1,26.15,0.005744306722516704,Low
5662,5662,5662,561,233,3,61.25,1,1,1,-326.0,49,0,65,3,0,16.95,0.9997346286546841,High
5663,5663,5663,347,119,0,170.12,5,1,0,1.4536817102137767,25,0,61,1,2,4.12,0.04652662070563332,Low
5664,5664,5664,271,119,0,478.0,3,1,0,1.4536817102137767,23,0,38,1,2,18.46,0.09758858691052497,Low
5665,5665,5665,195,119,3,80.16,5,1,0,1.4536817102137767,62,0,27,1,0,47.91,0.06931309472149902,Low
5666,5666,5666,376,119,4,252.97,4,1,0,1.4536817102137767,35,1,10,3,0,16.25,0.015145871933998942,Low
5667,5667,5667,427,96,2,483.13,1,3,1,-330.0,62,0,80,0,1,22.99,0.9914025594467143,High
5668,5668,5668,532,119,3,275.92,5,1,0,1.4536817102137767,67,1,19,0,1,8.88,0.0012936728994869132,Low
5669,5669,5669,261,119,0,266.66,4,1,0,1.4536817102137767,58,0,99,1,1,6.95,0.042439492020528984,Low
5670,5670,5670,575,605,2,12.37,1,1,1,32.0,43,1,11,1,1,5.74,0.9999997783011924,High
5671,5671,5671,571,119,0,67.16,1,1,0,1.4536817102137767,63,0,92,3,0,5.71,0.0033266021395700796,Low
5672,5672,5672,31,119,2,283.62,4,1,0,1.4536817102137767,47,0,8,1,2,34.13,0.41529824385917186,Low
5673,5673,5673,333,119,2,156.38,4,1,0,1.4536817102137767,48,1,13,0,1,11.33,0.0439975589019057,Low
5674,5674,5674,345,119,3,8.47,4,1,0,1.4536817102137767,54,1,80,0,2,15.9,0.015624205347972132,Low
5675,5675,5675,308,613,1,476.19,3,3,1,307.0,41,0,46,0,0,20.4,0.9999923680571587,High
5676,5676,5676,608,208,1,464.42,5,0,1,-398.0,31,0,44,1,1,18.05,0.9991059204313306,High
5677,5677,5677,664,215,2,141.1,2,3,1,-447.0,50,0,29,1,2,10.44,0.9999882506938649,High
5678,5678,5678,328,119,2,107.21,1,1,0,1.4536817102137767,19,0,43,0,0,42.63,0.18299516189931925,Low
5679,5679,5679,442,119,2,272.91,3,1,0,1.4536817102137767,58,0,43,3,2,12.41,0.00402884164427984,Low
5680,5680,5680,195,119,0,329.38,5,1,0,1.4536817102137767,62,0,77,2,0,12.28,0.060042548254365065,Low
5681,5681,5681,311,517,2,243.93,4,2,1,208.0,19,0,97,3,0,36.8,0.9998584687291543,High
5682,5682,5682,38,20,4,352.59,3,2,1,-18.0,31,0,13,3,0,46.01,0.038789758974655975,Low
5683,5683,5683,520,119,4,390.69,5,1,0,1.4536817102137767,19,0,97,2,1,47.5,0.0009676346848414501,Low
5684,5684,5684,706,727,3,43.17,5,1,1,23.0,33,1,29,1,0,23.58,0.9999999859006803,High
5685,5685,5685,278,119,3,281.96,5,1,0,1.4536817102137767,67,0,31,3,0,30.97,0.01288334285416825,Low
5686,5686,5686,157,119,2,208.89,5,1,0,1.4536817102137767,32,1,7,2,0,8.87,0.25744586319433876,Low
5687,5687,5687,223,655,4,83.97,2,2,1,434.0,34,1,71,3,0,41.89,0.9999348152343335,High
5688,5688,5688,173,281,3,215.75,4,3,1,110.0,22,0,75,2,0,10.6,0.9885548753793466,High
5689,5689,5689,556,119,1,337.82,2,1,0,1.4536817102137767,29,1,38,0,0,37.97,0.005708703512006284,Low
5690,5690,5690,721,119,2,402.59,5,1,0,1.4536817102137767,50,1,25,1,1,16.05,0.00015141232855866502,Low
5691,5691,5691,411,119,0,323.43,2,1,0,1.4536817102137767,59,0,17,2,0,25.4,0.018216607605138112,Low
5692,5692,5692,93,202,0,400.25,3,0,1,111.0,20,0,82,3,1,30.88,0.2742793338787642,Low
5693,5693,5693,473,355,1,40.49,2,3,1,-116.0,42,0,10,0,0,39.73,0.9999903514621099,High
5694,5694,5694,220,119,2,295.18,3,1,0,1.4536817102137767,39,0,74,1,2,27.51,0.07443573649724348,Low
5695,5695,5695,32,417,0,316.96,4,1,1,387.0,44,0,59,2,0,13.12,0.9158506100536088,High
5696,5696,5696,146,119,4,121.84,4,1,0,1.4536817102137767,55,1,49,0,0,48.82,0.11253204848764929,Low
5697,5697,5697,674,447,4,190.53,2,0,1,-225.0,47,0,43,3,2,25.31,0.9999894961793753,High
5698,5698,5698,90,119,1,354.94,4,1,0,1.4536817102137767,37,0,47,3,2,44.72,0.16192847225591575,Low
5699,5699,5699,248,119,2,153.94,2,1,0,1.4536817102137767,32,0,68,3,2,21.38,0.0884616529749508,Low
5700,5700,5700,107,119,0,353.91,5,1,0,1.4536817102137767,60,1,71,2,2,23.87,0.0710075198133395,Low
5701,5701,5701,49,119,0,222.82,4,1,0,1.4536817102137767,55,1,70,2,2,26.6,0.22553583108715491,Low
5702,5702,5702,294,568,2,191.24,5,1,1,276.0,25,0,66,1,2,10.69,0.9998558468501448,High
5703,5703,5703,598,119,1,470.4,3,1,0,1.4536817102137767,28,0,7,2,1,8.2,0.002911822511117189,Low
5704,5704,5704,553,98,4,167.79,4,1,1,-454.0,63,1,52,2,2,32.41,0.9774063468020877,High
5705,5705,5705,149,679,1,375.55,5,3,1,532.0,34,1,93,1,2,36.74,0.9998159314934126,High
5706,5706,5706,342,119,1,252.92,2,1,0,1.4536817102137767,56,0,34,0,1,43.52,0.03372039873973322,Low
5707,5707,5707,16,631,1,348.47,2,2,1,617.0,30,0,42,3,1,21.24,0.9987040297343647,High
5708,5708,5708,333,107,1,358.87,3,0,1,-225.0,58,1,43,1,1,36.69,0.6352079895755163,Low
5709,5709,5709,702,119,0,313.99,1,1,0,1.4536817102137767,42,0,83,0,0,4.04,0.0017041118078713838,Low
5710,5710,5710,520,448,0,450.42,4,1,1,-70.0,39,0,20,1,1,49.02,0.9999628696289479,High
5711,5711,5711,13,575,1,147.78,4,2,1,564.0,41,0,46,2,1,14.54,0.9961781737504621,High
5712,5712,5712,704,119,3,155.42,5,1,0,1.4536817102137767,59,0,34,3,1,27.17,0.00013295746619881578,Low
5713,5713,5713,65,482,0,7.13,1,3,1,419.0,31,0,67,1,0,31.75,0.9993562857342642,High
5714,5714,5714,712,569,1,393.12,2,3,1,-141.0,24,1,94,2,2,41.81,0.9999999332397365,High
5715,5715,5715,659,119,2,150.64,1,1,0,1.4536817102137767,63,1,28,3,0,15.95,0.0008496069494537259,Low
5716,5716,5716,22,376,0,370.45,5,0,1,356.0,25,1,51,1,2,9.26,0.6342503887296558,Low
5717,5717,5717,323,119,3,217.15,3,1,0,1.4536817102137767,55,0,11,1,0,16.6,0.04760006492713006,Low
5718,5718,5718,291,649,4,54.76,1,1,1,360.0,33,1,87,2,2,18.21,0.9999588084345332,High
5719,5719,5719,18,617,3,352.05,4,3,1,601.0,40,1,86,3,1,33.99,0.9949558828239986,High
5720,5720,5720,180,441,4,158.11,3,0,1,263.0,18,0,89,0,2,43.11,0.9853466767343392,High
5721,5721,5721,127,340,0,94.02,4,2,1,215.0,18,0,60,0,2,45.98,0.9858015997004465,High
5722,5722,5722,318,49,3,158.89,4,2,1,-269.0,32,0,67,1,2,21.94,0.8561824082119671,High
5723,5723,5723,83,119,1,172.37,3,1,0,1.4536817102137767,18,0,60,1,1,23.93,0.628432865724333,Low
5724,5724,5724,97,625,3,338.47,4,2,1,530.0,23,1,29,3,0,40.45,0.9990754230722261,High
5725,5725,5725,394,239,0,311.28,5,2,1,-153.0,52,0,10,0,2,11.94,0.9976979409861749,High
5726,5726,5726,492,588,4,104.05,5,2,1,98.0,30,1,38,0,1,12.09,0.9999982330289796,High
5727,5727,5727,170,119,1,110.24,4,1,0,1.4536817102137767,47,0,53,0,0,9.46,0.31894551226028023,Low
5728,5728,5728,220,53,0,58.11,4,2,1,-167.0,23,0,74,3,1,47.32,0.6557020335589353,Low
5729,5729,5729,66,3,0,267.98,5,2,1,-63.0,18,1,59,3,2,3.81,0.05625214331642693,Low
5730,5730,5730,215,119,1,79.4,2,1,0,1.4536817102137767,30,0,62,2,2,5.37,0.2576078247988938,Low
5731,5731,5731,473,401,2,223.47,4,1,1,-70.0,70,0,24,2,2,5.89,0.9997059500325284,High
5732,5732,5732,381,119,2,70.92,4,1,0,1.4536817102137767,53,0,26,1,2,39.36,0.012922177387356739,Low
5733,5733,5733,316,92,1,171.57,2,2,1,-223.0,26,1,77,1,2,37.34,0.944975438426882,High
5734,5734,5734,243,119,3,273.84,1,1,0,1.4536817102137767,33,0,31,2,1,34.94,0.1302280200330384,Low
5735,5735,5735,191,574,4,350.5,2,1,1,385.0,22,1,46,3,2,13.46,0.9990861497322784,High
5736,5736,5736,676,119,3,89.31,3,1,0,1.4536817102137767,46,0,21,1,0,26.22,0.0011721443662273904,Low
5737,5737,5737,147,242,1,50.8,5,3,1,97.0,69,0,51,2,1,31.06,0.891696724639485,High
5738,5738,5738,584,668,1,280.32,1,0,1,86.0,68,0,19,0,0,4.93,0.9999997132203456,High
5739,5739,5739,145,664,3,68.24,5,1,1,521.0,37,1,21,0,2,10.47,0.9996957935601698,High
5740,5740,5740,611,358,3,144.63,1,3,1,-251.0,66,1,93,0,0,38.81,0.9999922972740561,High
5741,5741,5741,461,6,4,463.31,4,0,1,-455.0,55,1,46,2,0,25.88,0.5666485683421176,Low
5742,5742,5742,729,202,1,267.6,2,0,1,-525.0,57,0,85,3,0,48.93,0.9997373548835067,High
5743,5743,5743,339,432,3,170.89,3,1,1,95.0,23,1,38,3,1,46.18,0.9992224591325761,High
5744,5744,5744,41,119,0,117.27,4,1,0,1.4536817102137767,31,0,36,0,2,7.49,0.7461272136598752,High
5745,5745,5745,650,330,2,274.17,5,2,1,-318.0,61,1,78,2,1,19.32,0.9999465074493308,High
5746,5746,5746,25,119,3,455.33,5,1,0,1.4536817102137767,50,0,37,1,0,25.24,0.3014069672809975,Low
5747,5747,5747,407,73,0,240.4,1,2,1,-334.0,34,0,77,1,2,4.23,0.9919483536900822,High
5748,5748,5748,246,119,4,73.74,4,1,0,1.4536817102137767,64,0,58,3,0,43.46,0.022619400540434383,Low
5749,5749,5749,374,119,0,255.59,4,1,0,1.4536817102137767,66,1,25,1,0,21.53,0.014392956882502979,Low
5750,5750,5750,607,62,1,115.47,4,0,1,-545.0,70,1,91,0,1,20.85,0.983840965316647,High
5751,5751,5751,629,360,1,284.28,2,1,1,-267.0,49,1,40,0,2,39.3,0.9999766843881988,High
5752,5752,5752,106,229,2,273.1,1,2,1,125.0,31,0,24,2,2,22.25,0.8940093485063196,High
5753,5753,5753,470,119,0,481.73,4,1,0,1.4536817102137767,18,1,12,0,1,18.28,0.01439030493820402,Low
5754,5754,5754,582,119,1,308.85,4,1,0,1.4536817102137767,44,1,83,0,2,0.26,0.0012555407722531118,Low
5755,5755,5755,694,157,1,138.1,1,1,1,-535.0,56,0,9,1,0,29.06,0.9999458786280235,High
5756,5756,5756,375,119,0,334.38,5,1,0,1.4536817102137767,45,0,59,1,2,20.23,0.01059403321934482,Low
5757,5757,5757,63,51,0,351.74,2,0,1,-12.0,35,0,96,0,0,18.84,0.05147507135200086,Low
5758,5758,5758,507,273,3,58.32,1,1,1,-232.0,46,0,51,2,0,19.24,0.9997747775716549,High
5759,5759,5759,213,119,1,252.42,1,1,0,1.4536817102137767,50,1,88,3,2,49.64,0.042289725109918394,Low
5760,5760,5760,413,119,2,364.11,2,1,0,1.4536817102137767,20,1,63,1,0,5.86,0.03176459679255452,Low
5761,5761,5761,587,119,2,249.56,1,1,0,1.4536817102137767,70,1,83,0,1,19.22,0.0011036495446393227,Low
5762,5762,5762,284,119,0,272.44,4,1,0,1.4536817102137767,52,1,63,2,2,8.17,0.026236284702618216,Low
5763,5763,5763,146,483,2,307.17,1,3,1,339.0,61,0,12,0,1,19.28,0.9993988211585608,High
5764,5764,5764,305,535,0,73.97,3,2,1,232.0,22,1,52,1,1,12.11,0.9999760734121089,High
5765,5765,5765,346,119,1,121.02,4,1,0,1.4536817102137767,46,1,30,0,1,26.6,0.03487060864705275,Low
5766,5766,5766,416,119,2,171.17,3,1,0,1.4536817102137767,38,0,78,0,1,31.25,0.015741728705805078,Low
5767,5767,5767,462,119,1,241.59,3,1,0,1.4536817102137767,38,0,44,0,0,9.88,0.02211532349858637,Low
5768,5768,5768,228,119,3,240.0,5,1,0,1.4536817102137767,54,1,8,0,0,11.06,0.08325598205950613,Low
5769,5769,5769,676,551,0,15.39,3,0,1,-123.0,33,0,34,1,1,9.52,0.9999997699192763,High
5770,5770,5770,539,119,4,131.96,5,1,0,1.4536817102137767,30,0,9,2,0,24.61,0.003789104368387993,Low
5771,5771,5771,274,119,0,221.14,2,1,0,1.4536817102137767,24,1,93,3,0,38.18,0.07685853703361531,Low
5772,5772,5772,104,119,2,468.99,1,1,0,1.4536817102137767,32,0,93,2,2,19.88,0.2530233746613284,Low
5773,5773,5773,620,20,2,431.47,2,2,1,-600.0,64,0,77,3,1,15.65,0.9936411467710086,High
5774,5774,5774,105,272,2,303.96,5,2,1,169.0,46,0,4,3,2,49.29,0.6773500437213629,Low
5775,5775,5775,239,119,0,231.84,4,1,0,1.4536817102137767,38,1,26,3,1,5.84,0.09941646160391739,Low
5776,5776,5776,499,94,0,179.68,3,2,1,-404.0,26,0,71,1,0,34.43,0.9984123023431364,High
5777,5777,5777,159,256,2,122.38,3,1,1,99.0,46,0,94,2,1,12.53,0.8353449254691133,High
5778,5778,5778,720,119,2,377.99,2,1,0,1.4536817102137767,40,1,6,0,0,35.8,0.0006621351602485833,Low
5779,5779,5779,332,119,4,358.21,5,1,0,1.4536817102137767,40,1,29,0,2,17.7,0.012801731757606875,Low
